[
[301001, {"_id":301001,"name":"雷霆法神","MHP":10000000,"mp":0,"MinDEF":1000,"MaxDEF":5000,"MinMDEF":1000,"MaxMDEF":5000,"MinATK":1200,"MaxATK":60000,"MinMATK":12000,"MaxMATK":60000,"DODGE":10,"HIT":20,"minStayTime":2500,"maxStayTime":2500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000109, {"_id":13000109,"name":"半兽人","MHP":117000,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":244,"MaxATK":455,"MinMATK":244,"MaxMATK":455,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000110, {"_id":13000110,"name":"冰宫巡逻兵","MHP":140400,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":266,"MaxATK":494,"MinMATK":266,"MaxMATK":494,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000111, {"_id":13000111,"name":"虎蛇","MHP":25920,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":112,"MaxATK":208,"MinMATK":112,"MaxMATK":208,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000112, {"_id":13000112,"name":"天狼蜘蛛","MHP":27360,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":118,"MaxATK":221,"MinMATK":118,"MaxMATK":221,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000113, {"_id":13000113,"name":"月魔","MHP":86400,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":140,"MaxATK":260,"MinMATK":140,"MaxMATK":260,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000114, {"_id":13000114,"name":"黑鄂蜘蛛","MHP":28800,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":125,"MaxATK":234,"MinMATK":125,"MaxMATK":234,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000115, {"_id":13000115,"name":"沙漠苍狼","MHP":93600,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":154,"MaxATK":286,"MinMATK":154,"MaxMATK":286,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000116, {"_id":13000116,"name":"巨鼠","MHP":31680,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":133,"MaxATK":247,"MinMATK":133,"MaxMATK":247,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000117, {"_id":13000117,"name":"双头血魔","MHP":120960,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":280,"MaxATK":520,"MinMATK":280,"MaxMATK":520,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000118, {"_id":13000118,"name":"牛魔祭司","MHP":129600,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":315,"MaxATK":585,"MinMATK":315,"MaxMATK":585,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000119, {"_id":13000119,"name":"黄沙统领","MHP":144000,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":244,"MaxATK":455,"MinMATK":244,"MaxMATK":455,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000120, {"_id":13000120,"name":"冰宫勇士","MHP":172800,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":266,"MaxATK":494,"MinMATK":266,"MaxMATK":494,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000121, {"_id":13000121,"name":"剧毒蜈蚣","MHP":31590,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":112,"MaxATK":208,"MinMATK":112,"MaxMATK":208,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000122, {"_id":13000122,"name":"牛魔祭司","MHP":33344,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":118,"MaxATK":221,"MinMATK":118,"MaxMATK":221,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000123, {"_id":13000123,"name":"毒蜘蛛","MHP":105300,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":140,"MaxATK":260,"MinMATK":140,"MaxMATK":260,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000124, {"_id":13000124,"name":"牛魔法老","MHP":35100,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":125,"MaxATK":234,"MinMATK":125,"MaxMATK":234,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000125, {"_id":13000125,"name":"幽灵盗贼","MHP":114074,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":154,"MaxATK":286,"MinMATK":154,"MaxMATK":286,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000126, {"_id":13000126,"name":"墓穴恶蛆","MHP":38610,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":133,"MaxATK":247,"MinMATK":133,"MaxMATK":247,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000127, {"_id":13000127,"name":"红野猪","MHP":147420,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":280,"MaxATK":520,"MinMATK":280,"MaxMATK":520,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000128, {"_id":13000128,"name":"沃玛守卫","MHP":157950,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":315,"MaxATK":585,"MinMATK":315,"MaxMATK":585,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000129, {"_id":13000129,"name":"红蛇","MHP":175500,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":244,"MaxATK":455,"MinMATK":244,"MaxMATK":455,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000130, {"_id":13000130,"name":"冰宫狼人","MHP":210600,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":266,"MaxATK":494,"MinMATK":266,"MaxMATK":494,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000131, {"_id":13000131,"name":"森林雪人","MHP":38070,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":112,"MaxATK":208,"MinMATK":112,"MaxMATK":208,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000132, {"_id":13000132,"name":"虎蛇","MHP":40184,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":118,"MaxATK":221,"MinMATK":118,"MaxMATK":221,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000133, {"_id":13000133,"name":"白骨枪兵","MHP":126900,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":140,"MaxATK":260,"MinMATK":140,"MaxMATK":260,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000134, {"_id":13000134,"name":"冰宫勇士","MHP":42300,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":125,"MaxATK":234,"MinMATK":125,"MaxMATK":234,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000135, {"_id":13000135,"name":"蛇蝎","MHP":137474,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":154,"MaxATK":286,"MinMATK":154,"MaxMATK":286,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000136, {"_id":13000136,"name":"沙漠苍狼","MHP":46530,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":133,"MaxATK":247,"MinMATK":133,"MaxMATK":247,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000137, {"_id":13000137,"name":"白骨死士","MHP":177660,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":280,"MaxATK":520,"MinMATK":280,"MaxMATK":520,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000138, {"_id":13000138,"name":"沙漠青蛇","MHP":190350,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":315,"MaxATK":585,"MinMATK":315,"MaxMATK":585,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000139, {"_id":13000139,"name":"蛇蝎","MHP":211500,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":244,"MaxATK":455,"MinMATK":244,"MaxMATK":455,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000140, {"_id":13000140,"name":"烈焰亲卫","MHP":253800,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":266,"MaxATK":494,"MinMATK":266,"MaxMATK":494,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000141, {"_id":13000141,"name":"剧毒蜈蚣","MHP":45360,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":112,"MaxATK":208,"MinMATK":112,"MaxMATK":208,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000142, {"_id":13000142,"name":"尸卫","MHP":47880,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":118,"MaxATK":221,"MinMATK":118,"MaxMATK":221,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000143, {"_id":13000143,"name":"毒蜘蛛","MHP":151200,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":140,"MaxATK":260,"MinMATK":140,"MaxMATK":260,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000144, {"_id":13000144,"name":"半兽人","MHP":50400,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":125,"MaxATK":234,"MinMATK":125,"MaxMATK":234,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000145, {"_id":13000145,"name":"黑野猪","MHP":163800,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":154,"MaxATK":286,"MinMATK":154,"MaxMATK":286,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000146, {"_id":13000146,"name":"魔龙刀兵","MHP":55440,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":133,"MaxATK":247,"MinMATK":133,"MaxMATK":247,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000147, {"_id":13000147,"name":"红野猪","MHP":211680,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":280,"MaxATK":520,"MinMATK":280,"MaxMATK":520,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000148, {"_id":13000148,"name":"魔龙斜眼","MHP":226800,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":315,"MaxATK":585,"MinMATK":315,"MaxMATK":585,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000149, {"_id":13000149,"name":"红蛇","MHP":252000,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":244,"MaxATK":455,"MinMATK":244,"MaxMATK":455,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000150, {"_id":13000150,"name":"魔龙树蛙","MHP":302400,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":266,"MaxATK":494,"MinMATK":266,"MaxMATK":494,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000151, {"_id":13000151,"name":"跳跳蜂","MHP":53460,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":112,"MaxATK":208,"MinMATK":112,"MaxMATK":208,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000152, {"_id":13000152,"name":"狐狸战士","MHP":56430,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":118,"MaxATK":221,"MinMATK":118,"MaxMATK":221,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000153, {"_id":13000153,"name":"旱魃","MHP":178200,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":140,"MaxATK":260,"MinMATK":140,"MaxMATK":260,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000154, {"_id":13000154,"name":"狐狸法师","MHP":59400,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":125,"MaxATK":234,"MinMATK":125,"MaxMATK":234,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000155, {"_id":13000155,"name":"火焰沃玛","MHP":193050,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":154,"MaxATK":286,"MinMATK":154,"MaxMATK":286,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000156, {"_id":13000156,"name":"穿山甲","MHP":65340,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":133,"MaxATK":247,"MinMATK":133,"MaxMATK":247,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000157, {"_id":13000157,"name":"虎蛇","MHP":249480,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":280,"MaxATK":520,"MinMATK":280,"MaxMATK":520,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000158, {"_id":13000158,"name":"祖玛卫士","MHP":267300,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":315,"MaxATK":585,"MinMATK":315,"MaxMATK":585,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000159, {"_id":13000159,"name":"威尔斯小虫","MHP":297000,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":244,"MaxATK":455,"MinMATK":244,"MaxMATK":455,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000160, {"_id":13000160,"name":"狐狸道士","MHP":356400,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":266,"MaxATK":494,"MinMATK":266,"MaxMATK":494,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000161, {"_id":13000161,"name":"月魔","MHP":63180,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":112,"MaxATK":208,"MinMATK":112,"MaxMATK":208,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000162, {"_id":13000162,"name":"皇陵魔蝠","MHP":66690,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":118,"MaxATK":221,"MinMATK":118,"MaxMATK":221,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000163, {"_id":13000163,"name":"森林雪人","MHP":210600,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":140,"MaxATK":260,"MinMATK":140,"MaxMATK":260,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000164, {"_id":13000164,"name":"皇陵枪卫","MHP":70200,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":125,"MaxATK":234,"MinMATK":125,"MaxMATK":234,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000165, {"_id":13000165,"name":"天狼蜘蛛","MHP":228150,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":154,"MaxATK":286,"MinMATK":154,"MaxMATK":286,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000166, {"_id":13000166,"name":"月魔","MHP":77220,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":133,"MaxATK":247,"MinMATK":133,"MaxMATK":247,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000167, {"_id":13000167,"name":"黑鄂蜘蛛","MHP":294840,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":280,"MaxATK":520,"MinMATK":280,"MaxMATK":520,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000168, {"_id":13000168,"name":"魔龙斜眼","MHP":315900,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":315,"MaxATK":585,"MinMATK":315,"MaxMATK":585,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000169, {"_id":13000169,"name":"虎蛇","MHP":351000,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":244,"MaxATK":455,"MinMATK":244,"MaxMATK":455,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000170, {"_id":13000170,"name":"皇陵刀卫","MHP":421200,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":266,"MaxATK":494,"MinMATK":266,"MaxMATK":494,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000171, {"_id":13000171,"name":"幽灵盗贼","MHP":74520,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":112,"MaxATK":208,"MinMATK":112,"MaxMATK":208,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000172, {"_id":13000172,"name":"天狼蜘蛛","MHP":78660,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":118,"MaxATK":221,"MinMATK":118,"MaxMATK":221,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000173, {"_id":13000173,"name":"月魔","MHP":248400,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":140,"MaxATK":260,"MinMATK":140,"MaxMATK":260,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000174, {"_id":13000174,"name":"黑鄂蜘蛛","MHP":82800,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":125,"MaxATK":234,"MinMATK":125,"MaxMATK":234,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[13000175, {"_id":13000175,"name":"冰宫勇士","MHP":269100,"mp":0,"MinDEF":0,"MaxDEF":0,"MinMDEF":0,"MaxMDEF":0,"MinATK":154,"MaxATK":286,"MinMATK":154,"MaxMATK":286,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
